lemma_id,baseline_status,strict_status,fast_status,synergy_status,baseline_runtime,strict_runtime,fast_runtime,synergy_runtime,baseline_urc,strict_urc,fast_urc,synergy_urc,category,in_frag_baseline,in_frag_strict,in_frag_fast,in_frag_synergy,ast_depth,binder_count,complexity_band,raw_ast,baseline_final_ast,strict_final_ast,fast_final_ast,synergy_final_ast,baseline_error,strict_error,fast_error,synergy_error
CompCert:SelectLongproof:eval_notl,Failed,Failed,Failed,Failed,74.12,69.2,39.78,40.19,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Lemma eval_notl : forall (v : val), unary_constructor_sound notl Val.notl v.
Proof.
  intros v. red. split.
  - intros. InvEval. econstructor; eauto.
  - intros. InvEval. rewrite not_involutive. auto.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_andlimm,Failed,Failed,Failed,Failed,64.41,275.58,185.72,169.98,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Require Import compcert.backend.SelectLong.
Require Import compcert.lib.Integers.

Lemma eval_andlimm : forall (n : int64), unary_constructor_sound (andlimm n) (fun (x : val) => Val.andl x (Vlong n)).
Proof.
  intros n. red. intros le a b x H. 
  unfold andlimm in H. 
  case (andlimm_match a) in H; intros; InvEval.
  - exists (Val.andl v (Vlong n)); split; trivial.
    apply eval_andlimm_base; auto.
  - subst x. rewrite Int64.and_commut. simpl.
    exists (Vlong ",,,,,,,,
CompCert:SelectLongproof:eval_andl,Failed,Failed,Failed,Failed,135.12,121.69,83.81,77.49,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma eval_andl : forall (x y : nat), binary_constructor_sound andl Val.andl.
Proof.
  red; intros.
  destruct x; destruct y; simpl; try reflexivity.
  destruct (andl_match n n0); simpl; reflexivity.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_orlimm,Failed,Failed,Failed,Failed,65.23,52.63,39.05,40.44,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"```coq
Require Import Coq.Integers.Int.
Lemma eval_orlimm : forall (A : Type) (n : A), unary_constructor_sound (orlimm n) (fun x => Val.orl x (Vlong n)).
Proof.
  intros n. red. intros until x. unfold orlimm.
  predSpec Int64.eq Int64.eq_spec n Int64.zero.
  - subst n. intros. exists x; split; auto. destruct x; auto. simpl. rewrite Int64.or_zero; auto.
  - predSpec Int64.eq Int64.eq_spec n Int64.mone.
    + subst n. intros. exists (Vlong Int64.mone); split; auto. destruct x; auto. simpl. rewrite",,,,,,,,
CompCert:SelectLongproof:eval_orl,Failed,Failed,Failed,Failed,276.63,246.7,158.39,162.98,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Arith.PeanoNat.
Lemma eval_orl : binary_constructor_sound orl Val.orl.
Proof. apply eval_orlimm_base. Qed.",,,,,,,,
CompCert:SelectLongproof:eval_xorlimm,Failed,Failed,Failed,Failed,61.82,86.56,37.59,38.84,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Require Import compcert.backend.SelectLong.
Require Import compcert.common.Values.

Lemma eval_xorlimm : forall (A : Type) (n : A), unary_constructor_sound (xorlimm n) (fun v => Val.xorl v (Vlong n)).
Proof.
  red; intros.
  unfold xorlimm.
  predSpec Int64.eq Int64.eq_spec n Int64.zero.
  - subst.
    exists v; split; auto.
    destruct v; simpl; try constructor.
    rewrite Int64.xor_zero; constructor.
  - InvEval.
    + exists (Val.xorl v1 (Vlong n)); split.
 ",,,,,,,,
CompCert:SelectLongproof:eval_xorl,Failed,Failed,Failed,Failed,294.77,269.55,172.29,171.21,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Arith.PeanoNat.
Lemma eval_xorl : binary_constructor_sound xorl Val.xorl.
Proof.
  red; intros.
  unfold binary_constructor_sound in *.
  destruct a; destruct b; simpl; try discriminate.
  - InvEval.
    rewrite Val.xorl_commut.
    apply Val.xorl_assoc.
  - InvEval.
    rewrite Val.xorl_commut.
    apply Val.xorl_assoc.
  - InvEval.
    rewrite Val.xorl_commut.
    apply Val.xorl_assoc.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_rolml,Failed,Failed,Failed,Failed,314.08,319.13,192.38,211.93,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.ZArith.ZArith.
Require Import compcert.lib.Integers.
Require Import compcert.common.Values.

Lemma eval_rolml : forall amount mask, unary_constructor_sound (fun v => rolml v amount mask) (fun v => Val.rolml v amount mask).
Proof.
  intros amount mask.
  red.
  intros until a.
  intros EVAL.
  inv EVAL.
  - simpl.
    rewrite Val.rolml_zero.
    auto.
  - exploit eval_andlimm; eauto.
    intros (v' & EVAL' & AGREE).
    simpl.
    rewrite EVAL'.
",,,,,,,,
CompCert:SelectLongproof:eval_shllimm,Failed,Failed,Failed,Failed,84.89,79.53,37.54,38.79,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Lemma eval_shllimm : forall (A : Type) (n : A), unary_constructor_sound (fun e => shllimm e n) (fun v => Val.shll v (Vint n)).
Proof.
  red.
  unfold shllimm.
  unfold unary_constructor_sound.
  intros.
  destruct (Int.ltu n Int64.iwordsize') eqn:L.
  - apply eval_shllimm_base; auto.
  - apply eval_shllimm_base; auto.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_shrluimm,Failed,Failed,Failed,Failed,55.55,65.01,37.17,38.72,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"```coq
Require Import Coq.Integers.Int.
Lemma eval_shrluimm : forall (A : Type) (n : A), unary_constructor_sound (fun a => shrluimm a n) (fun x => Val.shrlu x (Vint n)).
Proof. intros; red; intros; unfold shrluimm; eauto with evalexpr. Qed.
```.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_shrlimm,Failed,Failed,Failed,Failed,69.09,56.13,37.08,40.08,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Lemma eval_shrlimm : forall (A : Type) (n : A), unary_constructor_sound (fun e => shrlimm e n) (fun v => Val.shrl v (Vint n)).
Proof. apply eval_shrlimm. Qed.",,,,,,,,
CompCert:SelectLongproof:eval_shll,Failed,Failed,Failed,Failed,268.39,291.76,156.4,171.4,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma eval_shll : forall (x y : nat), binary_constructor_sound shll Val.shll.
Proof.
  red; intros.
  destruct x; destruct y; simpl; auto.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_shrlu,Failed,Failed,Failed,Failed,295.69,277.85,155.89,165.43,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma eval_shrlu : forall (x y : nat), binary_constructor_sound shrlu Val.shrlu x y.
Proof. red; intros; destruct x, y; simpl; auto. Qed.",,,,,,,,
CompCert:SelectLongproof:eval_shrl,Failed,Failed,Failed,Failed,241.08,271.83,158.62,160.27,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma eval_shrl : forall (x y : nat), binary_constructor_sound shrl Val.shrl.
Proof. apply eval_shrl. Qed.",,,,,,,,
CompCert:SelectLongproof:eval_negl,Failed,Failed,Failed,Failed,50.2,64.28,37.6,38.32,0,0,0,0,Boolean,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Require Import compcert.lib.Integers.
Require Import compcert.common.Values.

Lemma eval_negl_sound : forall (v : val), unary_constructor_sound negl (fun v => Val.subl (Vlong Int64.zero) v).
Proof.
  red. intros v. destruct v; try (split; intro H; inversion H).
  split; intro H.
  - inversion H; subst. simpl. TrivialExists.
  - inversion H; subst. simpl. TrivialExists.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_addlimm,Failed,Failed,Failed,Failed,103.68,176.28,76.99,80.56,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma eval_addlimm : forall (A : Type) (n : A), unary_constructor_sound (addlimm n) (fun x => Val.addl x (Vlong n)).
Proof.
  red; intros.
  unfold addlimm.
  predSpec Int64.eq Int64.eq_spec n Int64.zero.
  - subst.
    exists (Val.addl x (Vlong Int64.zero)); split; auto.
  - exists (Val.addl x (Vlong n)); split; auto.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_addl,Failed,Failed,Failed,Failed,294.63,553.83,193.52,189.6,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Require Import Coq.Lists.List.
Require Import Coq.ZArith.Int.
Require Import Coq.Ptr.Ptrofs.

Lemma shift_symbol_address_64_generalized : forall (ge : Genv.t (list byte) unit) (id : ident) (ofs : Ptrofs.int) (n : int64),
  Archi.ptr64 = true ->
  Genv.symbol_address ge id (Ptrofs.add ofs (Ptrofs.of_int64 n)) = Val.addl (Genv.symbol_address ge id ofs) (Vlong n).
Proof.
  intros ge id ofs n Hptr64.
  unfold Genv.symbol_address.
  destruct (Genv.find_symbol ge id)",,,,,,,,
CompCert:SelectLongproof:eval_subl,Failed,Failed,Failed,Failed,253.02,266.82,190.95,178.08,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Lemma eval_subl : forall (a b : nat), binary_constructor_sound subl Val.subl a b.
Proof.
  red; intros.
  destruct a; destruct b; simpl; auto.
  split; auto.
  apply subl_addl_opp.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_mullimm_base,Failed,Failed,Failed,Failed,266.63,289.62,178.93,170.88,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Import ListNotations.

Lemma eval_mullimm_base : forall (A : Type) (n : A), unary_constructor_sound (mullimm_base n) (fun x => Val.mull x (Vlong n)).
Proof.
  intros n. red. intros until x. unfold mullimm_base.
  case (Int64.is_power2' n) eqn:P2.
  - intros. TrivialExists.
  - case (Int64.is_power2' (Int64.neg n)) eqn:N2.
    + intros. TrivialExists.
    + intros. TrivialExists.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_mullimm,Failed,Failed,Failed,Failed,160.31,155.07,78.2,84.21,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma eval_mullimm : forall (A : Type) (n : A), unary_constructor_sound (mullimm n) (fun v => Val.mull v (Vlong n)).
Proof. apply eval_mullimm. Qed.",,,,,,,,
CompCert:SelectLongproof:eval_mull,Failed,Failed,Failed,Failed,61.32,68.58,38.22,40.85,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Lemma eval_mull : forall (a b : val), binary_constructor_sound mull Val.mull.
Proof.
  red; intros.
  destruct a; destruct b; try discriminate.
  split; intros.
  - apply eval_mull_base; auto.
  - rewrite Val.mull_commut.
    apply eval_mull_base; auto.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_mullhu,Failed,Failed,Failed,Failed,50.87,80.44,37.3,41.04,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Require Import compcert.backend.SelectLong.
Require Import compcert.lib.Integers.

Lemma eval_mullhu : forall (A : Type) (n : A), unary_constructor_sound (fun a => mullhu a n) (fun v => Val.mullhu v (Vlong n)).
Proof. apply eval_mullhu. Qed.",,,,,,,,
CompCert:SelectLongproof:eval_mullhs,Failed,Failed,Failed,Failed,50.21,75.77,37.12,39.5,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Integers.Int.
Require Import compcert.backend.SelectLong.
Require Import compcert.common.Values.

Lemma eval_mullhs : forall (A : Type) (n : A), unary_constructor_sound (fun a => mullhs a n) (fun v => Val.mullhs v (Vlong n)).
Proof. apply eval_mullhs. Qed.",,,,,,,,
CompCert:SelectLongproof:eval_shrxlimm,Failed,Failed,Failed,Failed,55.96,55.06,37.21,42.34,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"```coq
Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Require Import compcert.common.Values.
Require Import compcert.lib.Integers.

Lemma eval_shrximm_template : forall ge sp e m le a n x z,
  eval_expr ge sp e m le a x ->
  Val.shrx x (Vint n) = Some z ->
  exists v, eval_expr ge sp e m le (shrximm a n) v /\ Val.lessdef z v.
Proof.
  intros ge sp e m le a n x z H H0.
  eapply eval_shrximm; eauto.
Qed.
```.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_divls_base,Failed,Failed,Failed,Failed,273.18,242.68,167.63,166.51,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import compcert.lib.Integers.
Require Import compcert.lib.Floats.
Require Import compcert.lib.Maps.
Require Import compcert.common.AST.
Require Import compcert.common.Values.
Require Import compcert.common.Memory.
Require Import compcert.common.Events.
Require Import compcert.common.Globalenvs.
Require Import compcert.x86.Asm.

Lemma eval_divls_base_sound : partial_binary_constructor_sound divls_base Val.divls.
Proof. apply eval_divls_base. Qed.",,,,,,,,
CompCert:SelectLongproof:eval_modl_aux,Failed,Failed,Failed,Failed,118.29,251.28,159.27,164.64,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma eval_modl_aux : forall (ge : genv) (sp : val) (e : env) (m : mem) (divop : operation) (semdivop : val -> val -> option val),
  (forall (sp0 : val) (x y : val) (m0 : mem), eval_operation ge sp0 divop (x :: y :: nil) m0 = semdivop x y) ->
  forall (le : letenv) (a b : expr) (x y z : val),
  eval_expr ge sp e m le a x ->
  eval_expr ge sp e m le b y ->
  semdivop x y = Some z ->
  eval_expr ge sp e m le (modl_aux divop a b) (Val.subl x (Va",,,,,,,,
CompCert:SelectLongproof:eval_modls_base,Failed,Failed,Failed,Failed,327.02,326.72,198.86,217.3,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.
Require Import Coq.ZArith.ZArith.

Lemma modls_base_sound : forall (ge sp e : nat) (a b : Z) (v : val),
  (b <> 0)%Z -> (a <> Z.opp (Z.pow 2 63))%Z -> eval_expr ge sp e (modls_base a b) v -> Val.lessdef (Val.maketotal (Val.modls (Vlong (Int64.repr a)) (Vlong (Int64.repr b)))) v.
Proof.
  intros ge sp e a b v Hneq0 Hneqmin Heval.
  unfold modls_base in Heval.
  destruct (zeq b (-1)) eqn:Heq.
  - rewrite Heq in *.
    simpl.
    eapply eval_modl",,,,,,,,
CompCert:SelectLongproof:eval_divlu_base,Failed,Failed,Failed,Failed,265.54,242.46,157.18,175.6,0,0,0,0,Arithmetic,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.Arith.
Require Import compcert.lib.Integers.
Require Import compcert.lib.Floats.
Require Import compcert.lib.Maps.
Require Import compcert.common.Values.
Require Import compcert.x86.Asm.

Lemma eval_divlu_base : partial_binary_constructor_sound divlu_base Val.divlu.
Proof.
  red; intros; unfold divlu_base.
  eapply SplitLongproof.eval_longuoffloat; eauto.
  eapply SplitLongproof.eval_divf; eauto.
  eapply SplitLongproof.eval_floatoflongu; eauto.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_modlu_base,Failed,Failed,Failed,Failed,106.91,117.36,76.09,171.31,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma partial_binary_constructor_sound_modlu_base : forall (ge sp e : nat) (v1 v2 z : nat),
  (exists v : nat, v = z) -> z = v1 mod v2.
Proof.
  intros. destruct H. subst. reflexivity.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_cmplu,Failed,Failed,Failed,Failed,102.06,238.95,203.38,171.6,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Theorem eval_cmplu : forall (c : comparison) (le : list (ident * val)) (a b : expr) (x y v : val),
  eval_expr ge sp e m le a x ->
  eval_expr ge sp e m le b y ->
  Val.cmplu (Mem.valid_pointer m) c x y = Some v ->
  eval_expr ge sp e m le (cmplu c a b) v.
Proof.
  intros. eapply eval_cmplu; eauto.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_cmpl,Failed,Failed,Failed,Failed,64.84,56.37,43.66,45.25,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"```coq
Require Import Coq.Arith.Arith.
Require Import Coq.Lists.List.
Import ListNotations.

Lemma eval_cmpl_generalized : forall (ge : Type) (sp : nat) (e : list nat) (m : nat) (le : list nat) (c : nat) (a b : nat) (x y v : nat),
  eval_expr ge sp e m le a x ->
  eval_expr ge sp e m le b y ->
  Val.cmpl c x y = Some v ->
  eval_expr ge sp e m le (cmpl c a b) v.
Proof.
  intros.
  eapply eval_cmpl; eauto.
Qed.
```.
Qed.",,,,,,,,
CompCert:SelectLongproof:eval_longoffloat,Failed,Failed,Failed,Failed,126.91,264.69,186.62,171.02,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Require Import compcert.lib.Integers.
Require Import compcert.lib.Floats.
Require Import compcert.common.Values.
Require Import compcert.cfrontend.Csharpminor.

Lemma partial_unary_constructor_sound_longoffloat : forall (ge: genv) (sp: val) (e: env) (m: mem) (le: temp_env) (a: expr) (x y: val),
  eval_expr ge sp e m le a x ->
  Val.longoffloat x = Some y ->
  exists v, eval_expr ge sp e m le (longoffloat a) v /\ Val.lessdef y v.
Proof.
  intros ge sp e m le a x y H",,,,,,,,
CompCert:SelectLongproof:eval_floatoflong,Failed,Failed,Failed,Failed,120.3,227.02,159.46,192.44,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Require Import compcert.lib.Integers.
Require Import compcert.lib.Floats.
Require Import compcert.lib.Maps.
Require Import compcert.common.AST.
Require Import compcert.common.Values.
Require Import compcert.cfrontend.Ctypes.
Require Import compcert.cfrontend.Clight.
Require Import compcert.x86.Asm.
Require Import compcert.common.Errors.
Require Import compcert.common.Globalenvs.
Require Import compcert.lib.Maps.

Lemma partial_unary_constructor_sound_floatoflong : ",,,,,,,,
CompCert:SelectLongproof:eval_longofsingle,Failed,Failed,Failed,Failed,84.44,48.41,37.4,42.64,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"```coq
Require Import Coq.Arith.Arith.
Lemma partial_unary_constructor_sound_longofsingle : forall (ge : genv) (sp : val) (e : env) (m : mem) (le : temp_env) (a : expr) (x : val),
  eval_expr ge sp e m le a x ->
  exists v, eval_expr ge sp e m le (longofsingle a) v /\ Val.lessdef (Val.longofsingle x) v.
Proof.
  intros ge sp e m le a x H.
  unfold longofsingle.
  red.
  intros.
  destruct x; try discriminate.
  destruct f; try discriminate.
  simpl.
  destruct (Float32.to_long f) as [n|] eqn:EQ;",,,,,,,,
CompCert:Conventions1:loc_result_type,Failed,Failed,Failed,Failed,128.98,117.74,75.24,84.49,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma loc_result_type : forall (A : Type) (sig : A), subtype (proj_sig_res sig) (typ_rpair mreg_type (loc_result sig)) = true.
Proof. destruct sig; simpl; auto. Qed.",,,,,,,,
CompCert:Conventions1:loc_result_caller_save,Failed,Failed,Failed,Failed,121.73,113.62,75.93,83.68,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Lemma loc_result_no_callee_save : forall (s : signature), forall_rpair (fun r => is_callee_save r = false) (loc_result s).
Proof.
  intros s.
  unfold loc_result.
  destruct (sig_res s) as [|[]]; simpl; auto.
  destruct t; simpl; auto.
  destruct ptr64; simpl; auto.
  destruct ptr64; simpl; auto.
  destruct ptr64; simpl; auto.
  destruct ptr64; simpl; auto.
  destruct ptr64; simpl; auto.
  destruct ptr64; simpl; auto.
  destruct ptr64; simpl; auto.
  destruct ptr64",,,,,,,,
CompCert:Conventions1:loc_result_pair,Failed,Failed,Failed,Failed,117.11,111.74,74.57,77.79,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Arith.PeanoNat.
Lemma loc_result_pair : forall (A : Type) (sg : A),
  match loc_result sg with
  | One _ => True
  | Twolong r1 r2 => r1 <> r2 /\ proj_sig_res sg = Tlong /\ subtype Tint (mreg_type r1) = true /\ subtype Tint (mreg_type r2) = true /\ Archi.ptr64 = false
  end.
Proof.
  intros sg.
  unfold loc_result.
  destruct (sig_res sg) as [[]|]; try exact I.
  destruct Archi.ptr64; try exact I.
  simpl.
  repeat split; try discriminate; auto.
Qed.",,,,,,,,
CompCert:Conventions1:loc_result_exten,Verified,Verified,Failed,Failed,159.08,116.04,75.94,84.57,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List. Import ListNotations.

Lemma map_id_polymorphic : forall (A : Type) (l : list A), map (fun (x : A) => x) l = l.
Proof. induction l; simpl; congruence. Qed.",,,,,,,,
CompCert:Conventions1:loc_arguments_rec_charact,Failed,Failed,Failed,Failed,63.2,60.29,38.04,43.95,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"```coq
Require Import Coq.ZArith.ZArith.
Require Import Coq.Lists.List.

Lemma loc_arguments_rec_charact : forall (tyl : list typ) (fixed : bool) (ri rf ofs : Z) (p : rpair loc),
  ofs >= 0 -> In p (loc_arguments_rec tyl fixed ri rf ofs) -> forall_rpair loc_argument_acceptable p.
Proof.
  intros tyl fixed ri rf ofs p Hofs Hin.
  generalize dependent ri.
  generalize dependent rf.
  generalize dependent ofs.
  induction tyl as [|ty tyl IH]; intros ofs rf ri Hofs Hin.
  - simpl in Hin. contradicti",,,,,,,,
CompCert:Conventions1:loc_arguments_acceptable,Failed,Failed,Failed,Failed,317.43,302.35,203.91,229.53,0,0,0,0,Misc,True,True,True,True,0,0,shallow,"Require Import Coq.Lists.List.
Require Import Coq.ZArith.ZArith.

Lemma loc_arguments_acceptable : forall (s : signature) (p : rpair loc),
  In p (loc_arguments s) -> forall_rpair loc_argument_acceptable p.
Proof.
  intros s p IN.
  unfold loc_arguments in IN.
  destruct Archi.ptr64 eqn:PTR.
  - destruct Archi.win64 eqn:WIN.
    + apply loc_arguments_win64_charact in IN; auto.
      intros r; unfold loc_argument_win64_charact, loc_argument_acceptable.
      destruct r; auto.
    + apply loc_argu",,,,,,,,
